date,company,ticker,adj_close,source_url
2019-02-06,Deckers,DECK,23.551666259765625,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-07,Deckers,DECK,23.45166778564453,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-08,Deckers,DECK,23.51000022888184,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-11,Deckers,DECK,23.976667404174805,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-12,Deckers,DECK,24.01000022888184,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-13,Deckers,DECK,23.96333312988281,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-14,Deckers,DECK,23.77666664123535,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-15,Deckers,DECK,24.38166618347168,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-19,Deckers,DECK,24.268333435058597,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-20,Deckers,DECK,23.96166610717773,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-21,Deckers,DECK,23.87666702270508,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-22,Deckers,DECK,24.15166664123535,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-25,Deckers,DECK,24.65999984741211,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-26,Deckers,DECK,24.76499938964844,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-27,Deckers,DECK,24.75666618347168,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-02-28,Deckers,DECK,24.65833282470703,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-01,Deckers,DECK,24.645000457763672,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-04,Deckers,DECK,24.161666870117188,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-05,Deckers,DECK,24.12166786193848,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-06,Deckers,DECK,23.84666633605957,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-07,Deckers,DECK,23.65999984741211,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-08,Deckers,DECK,23.50166702270508,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-11,Deckers,DECK,23.786666870117188,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-12,Deckers,DECK,23.63166618347168,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-13,Deckers,DECK,23.708332061767575,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-14,Deckers,DECK,23.780000686645508,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-15,Deckers,DECK,23.628332138061523,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-18,Deckers,DECK,24.100000381469727,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-19,Deckers,DECK,24.28333282470703,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-20,Deckers,DECK,24.06833267211914,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-21,Deckers,DECK,24.36833381652832,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-22,Deckers,DECK,23.418333053588867,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-25,Deckers,DECK,23.850000381469727,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-26,Deckers,DECK,23.893333435058597,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-27,Deckers,DECK,24.07999992370605,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-28,Deckers,DECK,24.49666786193848,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-03-29,Deckers,DECK,24.49833297729492,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-01,Deckers,DECK,24.47333335876465,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-02,Deckers,DECK,23.87166786193848,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-03,Deckers,DECK,23.899999618530277,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-04,Deckers,DECK,24.18833351135254,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-05,Deckers,DECK,24.48666763305664,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-08,Deckers,DECK,24.171667098999023,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-09,Deckers,DECK,24.308332443237305,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-10,Deckers,DECK,24.703332901000977,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-11,Deckers,DECK,24.99166679382324,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-12,Deckers,DECK,25.270000457763672,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-15,Deckers,DECK,25.40833282470703,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-16,Deckers,DECK,25.21333312988281,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-17,Deckers,DECK,25.453332901000977,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-18,Deckers,DECK,25.56666755676269,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-22,Deckers,DECK,24.97833251953125,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-23,Deckers,DECK,25.328332901000977,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-24,Deckers,DECK,25.791667938232425,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-25,Deckers,DECK,25.76666641235352,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-26,Deckers,DECK,25.86166763305664,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-29,Deckers,DECK,26.27166748046875,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-04-30,Deckers,DECK,26.36833381652832,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-01,Deckers,DECK,26.09333229064941,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-02,Deckers,DECK,26.3700008392334,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-03,Deckers,DECK,26.483333587646484,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-06,Deckers,DECK,26.28499984741211,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-07,Deckers,DECK,25.25833320617676,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-08,Deckers,DECK,25.10333251953125,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-09,Deckers,DECK,24.815000534057617,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-10,Deckers,DECK,24.35333251953125,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-13,Deckers,DECK,23.058332443237305,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-14,Deckers,DECK,24.13833236694336,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-15,Deckers,DECK,23.87333297729492,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-16,Deckers,DECK,24.083332061767575,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-17,Deckers,DECK,23.768333435058597,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-20,Deckers,DECK,23.790000915527344,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-21,Deckers,DECK,24.77833366394043,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-22,Deckers,DECK,25.01499938964844,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-23,Deckers,DECK,24.56833267211914,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-24,Deckers,DECK,25.57666778564453,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-28,Deckers,DECK,25.143333435058597,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-29,Deckers,DECK,25.208332061767575,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-30,Deckers,DECK,25.288333892822266,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-05-31,Deckers,DECK,25.350000381469727,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-03,Deckers,DECK,25.703332901000977,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-04,Deckers,DECK,25.86333274841309,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-05,Deckers,DECK,25.96500015258789,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-06,Deckers,DECK,25.93833351135254,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-07,Deckers,DECK,26.72166633605957,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-10,Deckers,DECK,27.34833335876465,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-11,Deckers,DECK,27.953332901000977,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-12,Deckers,DECK,28.71666717529297,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-13,Deckers,DECK,29.364999771118164,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-14,Deckers,DECK,29.06166648864746,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-17,Deckers,DECK,28.858333587646484,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-18,Deckers,DECK,29.136667251586918,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-19,Deckers,DECK,29.06666755676269,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-20,Deckers,DECK,29.00833320617676,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-21,Deckers,DECK,29.25,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-24,Deckers,DECK,28.899999618530277,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-25,Deckers,DECK,28.655000686645508,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-26,Deckers,DECK,28.94833374023437,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-27,Deckers,DECK,29.206666946411133,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-06-28,Deckers,DECK,29.328332901000977,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-01,Deckers,DECK,29.29833221435547,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-02,Deckers,DECK,28.90166664123535,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-03,Deckers,DECK,29.34666633605957,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-05,Deckers,DECK,29.48666763305664,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-08,Deckers,DECK,29.65333366394043,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-09,Deckers,DECK,29.031667709350582,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-10,Deckers,DECK,29.268333435058597,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-11,Deckers,DECK,28.831666946411133,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-12,Deckers,DECK,29.74833297729492,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-15,Deckers,DECK,29.393333435058597,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-16,Deckers,DECK,29.399999618530277,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-17,Deckers,DECK,29.190000534057617,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-18,Deckers,DECK,29.39666748046875,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-19,Deckers,DECK,29.040000915527344,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-22,Deckers,DECK,29.25666618347168,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-23,Deckers,DECK,29.690000534057617,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-24,Deckers,DECK,29.84333229064941,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-25,Deckers,DECK,29.59666633605957,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-26,Deckers,DECK,26.58666610717773,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-29,Deckers,DECK,26.559999465942383,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-30,Deckers,DECK,25.933332443237305,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-07-31,Deckers,DECK,26.046667098999023,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-01,Deckers,DECK,24.94166755676269,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-02,Deckers,DECK,24.47166633605957,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-05,Deckers,DECK,24.26499938964844,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-06,Deckers,DECK,24.84833335876465,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-07,Deckers,DECK,24.683332443237305,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-08,Deckers,DECK,24.84666633605957,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-09,Deckers,DECK,24.155000686645508,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-12,Deckers,DECK,23.84499931335449,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-13,Deckers,DECK,24.356666564941406,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-14,Deckers,DECK,22.898332595825195,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-15,Deckers,DECK,22.156667709350582,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-16,Deckers,DECK,22.38166618347168,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-19,Deckers,DECK,22.956666946411133,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-20,Deckers,DECK,22.905000686645508,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-21,Deckers,DECK,23.37333297729492,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-22,Deckers,DECK,23.670000076293945,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-23,Deckers,DECK,22.71166610717773,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-26,Deckers,DECK,23.09000015258789,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-27,Deckers,DECK,23.44166755676269,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-28,Deckers,DECK,23.82666778564453,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-29,Deckers,DECK,24.413333892822266,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-08-30,Deckers,DECK,24.575000762939453,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-03,Deckers,DECK,24.24333381652832,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-04,Deckers,DECK,24.489999771118164,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-05,Deckers,DECK,25.643333435058597,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-06,Deckers,DECK,25.46500015258789,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-09,Deckers,DECK,25.850000381469727,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-10,Deckers,DECK,25.229999542236328,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-11,Deckers,DECK,24.956666946411133,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-12,Deckers,DECK,25.12166786193848,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-13,Deckers,DECK,24.649999618530277,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-16,Deckers,DECK,24.17333221435547,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-17,Deckers,DECK,23.834999084472656,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-18,Deckers,DECK,23.301666259765625,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-19,Deckers,DECK,23.01000022888184,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-20,Deckers,DECK,22.708332061767575,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-23,Deckers,DECK,22.64666748046875,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-24,Deckers,DECK,22.170000076293945,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-25,Deckers,DECK,22.399999618530277,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-26,Deckers,DECK,23.40166664123535,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-27,Deckers,DECK,23.854999542236328,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-09-30,Deckers,DECK,24.559999465942383,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-01,Deckers,DECK,24.405000686645508,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-02,Deckers,DECK,24.036666870117188,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-03,Deckers,DECK,24.333332061767575,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-04,Deckers,DECK,24.39666748046875,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-07,Deckers,DECK,23.98500061035156,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-08,Deckers,DECK,23.74333381652832,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-09,Deckers,DECK,24.0049991607666,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-10,Deckers,DECK,23.95499992370605,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-11,Deckers,DECK,25.68000030517578,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-14,Deckers,DECK,25.565000534057617,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-15,Deckers,DECK,25.59333229064941,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-16,Deckers,DECK,25.61333274841309,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-17,Deckers,DECK,26.34833335876465,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-18,Deckers,DECK,26.15166664123535,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-21,Deckers,DECK,26.38833236694336,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-22,Deckers,DECK,26.33833312988281,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-23,Deckers,DECK,25.71500015258789,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-24,Deckers,DECK,26.003332138061523,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-25,Deckers,DECK,25.14666748046875,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-28,Deckers,DECK,24.68833351135254,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-29,Deckers,DECK,24.97166633605957,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-30,Deckers,DECK,25.19499969482422,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-10-31,Deckers,DECK,25.483333587646484,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-01,Deckers,DECK,25.858333587646484,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-04,Deckers,DECK,26.676666259765625,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-05,Deckers,DECK,27.136667251586918,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-06,Deckers,DECK,27.165000915527344,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-07,Deckers,DECK,27.01000022888184,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-08,Deckers,DECK,27.23500061035156,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-11,Deckers,DECK,27.411666870117188,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-12,Deckers,DECK,27.364999771118164,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-13,Deckers,DECK,27.446666717529297,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-14,Deckers,DECK,27.51666641235352,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-15,Deckers,DECK,27.90166664123535,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-18,Deckers,DECK,27.81999969482422,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-19,Deckers,DECK,27.36166763305664,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-20,Deckers,DECK,26.708332061767575,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-21,Deckers,DECK,26.21333312988281,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-22,Deckers,DECK,26.59166717529297,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-25,Deckers,DECK,27.420000076293945,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-26,Deckers,DECK,27.93000030517578,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-27,Deckers,DECK,28.145000457763672,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-11-29,Deckers,DECK,28.030000686645508,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-02,Deckers,DECK,27.12666702270508,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-03,Deckers,DECK,26.48666763305664,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-04,Deckers,DECK,26.926666259765625,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-05,Deckers,DECK,27.399999618530277,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-06,Deckers,DECK,27.06333351135254,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-09,Deckers,DECK,27.22166633605957,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-10,Deckers,DECK,26.95166778564453,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-11,Deckers,DECK,26.84166717529297,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-12,Deckers,DECK,26.96500015258789,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-13,Deckers,DECK,27.08833312988281,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-16,Deckers,DECK,27.26666641235352,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-17,Deckers,DECK,27.290000915527344,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-18,Deckers,DECK,27.708332061767575,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-19,Deckers,DECK,27.26499938964844,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-20,Deckers,DECK,27.906667709350582,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-23,Deckers,DECK,27.411666870117188,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-24,Deckers,DECK,27.416667938232425,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-26,Deckers,DECK,27.86666679382324,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-27,Deckers,DECK,27.90833282470703,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-30,Deckers,DECK,28.143333435058597,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2019-12-31,Deckers,DECK,28.143333435058597,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-02,Deckers,DECK,28.69499969482422,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-03,Deckers,DECK,28.90999984741211,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-06,Deckers,DECK,29.083332061767575,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-07,Deckers,DECK,28.858333587646484,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-08,Deckers,DECK,28.13833236694336,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-09,Deckers,DECK,28.21500015258789,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-10,Deckers,DECK,27.5049991607666,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-13,Deckers,DECK,27.96500015258789,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-14,Deckers,DECK,28.081666946411133,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-15,Deckers,DECK,28.136667251586918,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-16,Deckers,DECK,28.77666664123535,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-17,Deckers,DECK,28.920000076293945,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-21,Deckers,DECK,29.165000915527344,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-22,Deckers,DECK,29.22166633605957,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-23,Deckers,DECK,29.168333053588867,https://query2.finance.yahoo.com/v8/finance/chart/DECK
2020-01-24,Deckers,DECK,29.61000061035156,https://query2.finance.yahoo.com/v8/finance/chart/DECK
