date,open,high,low,close,adj_close,volume
2021-03-04,1.087074637413025,1.088387966156006,1.0801352262496948,1.087311029434204,1.087311029434204,0.0
2021-03-05,1.0762293338775637,1.0798436403274536,1.073203206062317,1.0761018991470337,1.0761018991470337,0.0
2021-03-08,1.0750607252120972,1.0757315158843994,1.068467378616333,1.0750375986099243,1.0750375986099243,0.0
2021-03-09,1.068296194076538,1.0769479274749756,1.0666667222976685,1.0686043500900269,1.0686043500900269,0.0
2021-03-10,1.0774468183517456,1.07758629322052,1.0727887153625488,1.0774236917495728,1.0774236917495728,0.0
2021-03-11,1.0754770040512085,1.0818997621536257,1.0743677616119385,1.0756157636642456,1.0756157636642456,0.0
2021-03-12,1.0813149213790894,1.0816657543182373,1.0726391077041626,1.0814785957336426,1.0814785957336426,0.0
2021-03-15,1.0760498046875,1.0781670808792114,1.0738486051559448,1.076119303703308,1.076119303703308,0.0
2021-03-16,1.0781193971633911,1.081946611404419,1.0767971277236938,1.0780508518218994,1.0780508518218994,0.0
2021-03-17,1.0811395645141602,1.0814317464828491,1.0757893323898315,1.0813149213790894,1.0813149213790894,0.0
2021-03-18,1.0841635465621948,1.0848339796066284,1.074806571006775,1.084316372871399,1.084316372871399,0.0
2021-03-19,1.078260064125061,1.0810810327529907,1.0731916427612305,1.0783764123916626,1.0783764123916626,0.0
2021-03-22,1.0752919912338257,1.084293007850647,1.0743331909179688,1.0752226114273071,1.0752226114273071,0.0
2021-03-23,1.0830832719802856,1.0831888914108276,1.0712602138519287,1.0831888914108276,1.0831888914108276,0.0
2021-03-24,1.0702054500579834,1.071237325668335,1.0673611164093018,1.0700680017471311,1.0700680017471311,0.0
2021-03-25,1.068455934524536,1.06963312625885,1.064384698867798,1.068387508392334,1.068387508392334,0.0
2021-03-26,1.0643279552459717,1.0649967193603516,1.061954379081726,1.064384698867798,1.064384698867798,0.0
2021-03-28,1.0643960237503052,1.067235827445984,1.0633772611618042,1.064339280128479,1.064339280128479,0.0
2021-03-29,1.0650761127471924,1.0654165744781494,1.059569001197815,1.0650761127471924,1.0650761127471924,0.0
2021-03-30,1.062022089958191,1.0633659362792969,1.0586267709732056,1.0619205236434937,1.0619205236434937,0.0
2021-03-31,1.0595465898513794,1.0630720853805542,1.0558212995529177,1.0594342947006226,1.0594342947006226,0.0
2021-04-01,1.0615485906600952,1.063490390777588,1.060490369796753,1.0614471435546875,1.0614471435546875,0.0
2021-04-04,1.0614134073257446,1.0691070556640625,1.059490442276001,1.0615711212158203,1.0615711212158203,0.0
2021-04-05,1.068467378616333,1.072961449623108,1.064497947692871,1.0683304071426392,1.0683304071426392,0.0
2021-04-06,1.0743216276168823,1.079074501991272,1.0735650062561035,1.0736525058746338,1.0736525058746338,0.0
2021-04-07,1.075893521308899,1.0823564529418943,1.0750375986099243,1.0760787725448608,1.0760787725448608,0.0
2021-04-08,1.0822510719299316,1.0829542875289917,1.0774236917495728,1.0820636749267578,1.0820636749267578,0.0
2021-04-11,1.0806137323379517,1.0854109525680542,1.0790047645568848,1.0807422399520874,1.0807422399520874,0.0
2021-04-12,1.0841635465621948,1.087074637413025,1.0801469087600708,1.084481120109558,1.084481120109558,0.0
2021-04-13,1.08672034740448,1.0886130332946775,1.0830364227294922,1.0868383646011353,1.0868383646011353,0.0
2021-04-14,1.083564519882202,1.0862244367599487,1.0817359685897827,1.0837758779525757,1.0837758779525757,0.0
2021-04-15,1.08477520942688,1.089205980300903,1.083118557929993,1.0847245454788208,1.0847245454788208,0.0
2021-04-18,1.0863189697265625,1.0954822301864624,1.085293173789978,1.086307168006897,1.086307168006897,0.0
2021-04-19,1.0932546854019165,1.0948957204818726,1.0906314849853516,1.0932546854019165,1.0932546854019165,0.0
2021-04-20,1.091701865196228,1.0926573276519775,1.0876659154891968,1.0918222665786743,1.0918222665786743,0.0
2021-04-21,1.0909645557403564,1.0938525199890137,1.0883761644363403,1.0908337831497192,1.0908337831497192,0.0
2021-04-22,1.090702772140503,1.0939722061157229,1.0901440382003784,1.0904649496078491,1.0904649496078491,0.0
2021-04-25,1.0941756963729858,1.096611499786377,1.0912504196166992,1.0942236185073853,1.0942236185073853,0.0
2021-04-26,1.0933741331100464,1.0960105657577517,1.0904886722564695,1.0933263301849363,1.0933263301849363,0.0
2021-04-27,1.0942115783691406,1.0966956615447998,1.0892653465270996,1.0940439701080322,1.0940439701080322,0.0
2021-04-28,1.100122094154358,1.1012367010116575,1.0968159437179563,1.100473165512085,1.100473165512085,0.0
2021-04-29,1.1003520488739014,1.101321578025818,1.094846487045288,1.1001100540161133,1.1001100540161133,0.0
2021-05-02,1.095242261886597,1.0997663736343384,1.0932188034057615,1.0954102277755735,1.0954102277755735,0.0
2021-05-03,1.097347855567932,1.0974539518356323,1.091786503791809,1.097044587135315,1.097044587135315,0.0
2021-05-04,1.0948106050491333,1.09631085395813,1.0913695096969604,1.0948106050491333,1.0948106050491333,0.0
2021-05-05,1.0952062606811523,1.1021713018417358,1.0935535430908203,1.095158338546753,1.095158338546753,0.0
2021-05-06,1.1018919944763184,1.1103708744049072,1.0997954607009888,1.1018191576004028,1.1018191576004028,0.0
2021-05-09,1.1102722883224487,1.113089919090271,1.108794927597046,1.11055588722229,1.11055588722229,0.0
2021-05-10,1.11055588722229,1.1111111640930176,1.1072357892990112,1.1106421947479248,1.1106421947479248,0.0
2021-05-11,1.106696605682373,1.107137680053711,1.1000736951828003,1.1063904762268066,1.1063904762268066,0.0
2021-05-12,1.1000858545303345,1.1048502922058103,1.0998317003250122,1.100594401359558,1.100594401359558,0.0
2021-05-13,1.1038014888763428,1.1096316576004028,1.1033508777618408,1.1038258075714111,1.1038258075714111,0.0
2021-05-16,1.1095085144042969,1.110987663269043,1.10765278339386,1.1096316576004028,1.1096316576004028,0.0
2021-05-17,1.107174515724182,1.1158223152160645,1.1069294214248655,1.1070151329040527,1.1070151329040527,0.0
2021-05-18,1.1143426895141602,1.1150758266448977,1.1075423955917358,1.1142929792404177,1.1142929792404177,0.0
2021-05-19,1.106439471244812,1.1133378744125366,1.1056320667266846,1.106096863746643,1.106096863746643,0.0
2021-05-20,1.1143550872802734,1.1168566942214966,1.1113333702087402,1.1144545078277588,1.1144545078277588,0.0
2021-05-23,1.1142061948776243,1.1165698766708374,1.1110987663269043,1.1143302917480469,1.1143302917480469,0.0
2021-05-24,1.114951491355896,1.1198208332061768,1.114740252494812,1.1148271560668943,1.1148271560668943,0.0
2021-05-25,1.1166571378707886,1.1185681819915771,1.1133378744125366,1.1165698766708374,1.1165698766708374,0.0
2021-05-26,1.1137222051620483,1.1159967184066772,1.110111951828003,1.1139206886291504,1.1139206886291504,0.0
2021-05-27,1.114951491355896,1.114951491355896,1.107530117034912,1.1147650480270386,1.1147650480270386,0.0
2021-05-30,1.110938310623169,1.11346173286438,1.1097030639648438,1.1109752655029297,1.1109752655029297,0.0
2021-05-31,1.113250970840454,1.117817997932434,1.1114075183868408,1.113089919090271,1.113089919090271,0.0
2021-06-01,1.1147526502609253,1.1154489517211914,1.1082665920257568,1.1148520708084106,1.1148520708084106,0.0
2021-06-02,1.1133378744125366,1.1140819787979126,1.1047916412353516,1.1133378744125366,1.1133378744125366,0.0
2021-06-03,1.1069294214248655,1.1132138967514038,1.1045939922332764,1.1068068742752075,1.1068068742752075,0.0
2021-06-06,1.111840009689331,1.1153244972229004,1.109939455986023,1.1122233867645264,1.1122233867645264,0.0
2021-06-07,1.1139206886291504,1.117193579673767,1.1126317977905271,1.1142061948776243,1.1142061948776243,0.0
2021-06-08,1.115200161933899,1.1203227043151855,1.114740252494812,1.1150758266448977,1.1150758266448977,0.0
2021-06-09,1.116071343421936,1.1185681819915771,1.112433671951294,1.1165698766708374,1.1165698766708374,0.0
2021-06-10,1.1178929805755615,1.1196954250335691,1.1111605167388916,1.1177555322647097,1.1177555322647097,0.0
2021-06-13,1.113833785057068,1.113833785057068,1.1112345457077026,1.1139429807662964,1.1139429807662964,0.0
2021-06-14,1.1123470067977903,1.1155734062194824,1.1103215217590332,1.1122233867645264,1.1122233867645264,0.0
2021-06-15,1.1132138967514038,1.1140819787979126,1.1111111640930176,1.1129660606384275,1.1129660606384275,0.0
2021-06-16,1.100509524345398,1.1020498275756836,1.089751958847046,1.1006791591644287,1.1006791591644287,0.0
2021-06-17,1.0898232460021973,1.0909883975982666,1.083282709121704,1.0897401571273804,1.0897401571273804,0.0
2021-06-20,1.0839638710021973,1.0897282361984253,1.0827432870864868,1.0840226411819458,1.0840226411819458,0.0
2021-06-21,1.0885419845581057,1.0890873670578003,1.0855759382247925,1.0885539054870603,1.0885539054870603,0.0
2021-06-22,1.0885419845581057,1.092418551445007,1.0870628356933594,1.0886249542236328,1.0886249542236328,0.0
2021-06-23,1.0893245935440063,1.0900845527648926,1.0870274305343628,1.0891940593719482,1.0891940593719482,0.0
2021-06-24,1.089111089706421,1.093780755996704,1.089111089706421,1.0891704559326172,1.0891704559326172,0.0
2021-06-27,1.09088134765625,1.09088134765625,1.0853874683380127,1.09088134765625,1.09088134765625,0.0
2021-06-28,1.0875475406646729,1.0882933139801023,1.0832358598709106,1.087417483329773,1.087417483329773,0.0
2021-06-29,1.0857999324798584,1.0864840745925903,1.080263614654541,1.085894227027893,1.085894227027893,0.0
2021-06-30,1.080987572669983,1.0826494693756104,1.078760266304016,1.0811395645141602,1.0811395645141602,0.0
2021-07-01,1.0800652503967283,1.0842812061309814,1.0783647298812866,1.0800302028656006,1.0800302028656006,0.0
2021-07-04,1.0847163200378418,1.0866022109985352,1.0832358598709106,1.0850694179534912,1.0850694179534912,0.0
2021-07-05,1.0844104290008545,1.0877841711044312,1.0813149213790894,1.084481120109558,1.084481120109558,0.0
2021-07-06,1.0813499689102173,1.0841283798217771,1.079214334487915,1.0814669132232666,1.0814669132232666,0.0
2021-07-07,1.080450415611267,1.094894528388977,1.0798436403274536,1.0806137323379517,1.0806137323379517,0.0
2021-07-08,1.0932546854019165,1.0939722061157229,1.0900251865386963,1.093206763267517,1.093206763267517,0.0
2021-07-11,1.094067931175232,1.09505033493042,1.09051251411438,1.0940439701080322,1.0940439701080322,0.0
2021-07-12,1.093135118484497,1.0940918922424316,1.0870510339736938,1.0928722620010376,1.0928722620010376,0.0
2021-07-13,1.0882813930511477,1.0926573276519775,1.087133765220642,1.0883761644363403,1.0883761644363403,0.0
2021-07-14,1.0933860540390017,1.0967594385147097,1.088459014892578,1.0932666063308716,1.0932666063308716,0.0
2021-07-15,1.0897995233535769,1.090274691581726,1.0867438316345217,1.089561939239502,1.089561939239502,0.0
2021-07-18,1.0884827375411987,1.0912741422653198,1.0845280885696411,1.0886961221694946,1.0886961221694946,0.0
2021-07-19,1.0885064601898191,1.0901321172714231,1.0833179950714111,1.0887316465377808,1.0887316465377808,0.0
2021-07-20,1.0855170488357544,1.0899977684020996,1.083435297012329,1.0855052471160889,1.0855052471160889,0.0
2021-07-21,1.0899182558059692,1.0923351049423218,1.0870628356933594,1.0898351669311523,1.0898351669311523,0.0
2021-07-22,1.0880564451217651,1.0888501405715942,1.084481120109558,1.0879971981048584,1.0879971981048584,0.0
2021-07-25,1.0875475406646729,1.0925379991531372,1.0867557525634766,1.0875121355056765,1.0875121355056765,0.0
2021-07-26,1.0922634601593018,1.0949784517288208,1.088660478591919,1.0923470258712769,1.0923470258712769,0.0
2021-07-27,1.0939244031906128,1.09505033493042,1.090893268585205,1.0936132669448853,1.0936132669448853,0.0
2021-07-28,1.099384307861328,1.1046061515808103,1.098876953125,1.0995051860809326,1.0995051860809326,0.0
2021-07-29,1.1041427850723269,1.106415033340454,1.1019283533096311,1.1040940284729004,1.1040940284729004,0.0
2021-08-01,1.1037527322769165,1.1066476106643677,1.1029858589172363,1.1038624048233032,1.1038624048233032,0.0
2021-08-02,1.1046550273895264,1.108401656150818,1.1041183471679688,1.1046428680419922,1.1046428680419922,0.0
2021-08-03,1.1066844463348389,1.1088072061538696,1.1018919944763184,1.106415033340454,1.106415033340454,0.0
2021-08-04,1.1030466556549072,1.1048502922058103,1.101770520210266,1.103265643119812,1.103265643119812,0.0
2021-08-05,1.10293710231781,1.1031439304351809,1.0930633544921875,1.1031439304351809,1.1031439304351809,0.0
2021-08-08,1.0922993421554563,1.0935415029525757,1.087417483329773,1.0921800136566162,1.0921800136566162,0.0
2021-08-09,1.086130142211914,1.087902545928955,1.0831419229507446,1.0862481594085691,1.0862481594085691,0.0
2021-08-10,1.083564519882202,1.0863661766052246,1.0820754766464231,1.083470582962036,1.083470582962036,0.0
2021-08-11,1.0852224826812744,1.085894227027893,1.0826611518859863,1.08523428440094,1.08523428440094,0.0
2021-08-12,1.0833179950714111,1.091941475868225,1.08241868019104,1.0833531618118286,1.0833531618118286,0.0
2021-08-15,1.0926573276519775,1.0977792739868164,1.091309905052185,1.092418551445007,1.092418551445007,0.0
2021-08-16,1.0958904027938845,1.0991426706314087,1.093147039413452,1.0958904027938845,1.0958904027938845,0.0
2021-08-17,1.0930395126342771,1.0957703590393066,1.087559461593628,1.093194842338562,1.093194842338562,0.0
2021-08-18,1.0900371074676514,1.0934937000274658,1.0863778591156006,1.089846968650818,1.089846968650818,0.0
2021-08-19,1.088245868682861,1.0919653177261353,1.088245868682861,1.0882340669631958,1.0882340669631958,0.0
2021-08-22,1.0904412269592283,1.095662236213684,1.089656949043274,1.0903698205947876,1.0903698205947876,0.0
2021-08-23,1.0962748527526855,1.0976948738098145,1.094762682914734,1.0961307287216189,1.0961307287216189,0.0
2021-08-24,1.0952062606811523,1.0957943201065063,1.092072606086731,1.095170259475708,1.095170259475708,0.0
2021-08-25,1.0944870710372925,1.0949305295944214,1.088008999824524,1.0945229530334473,1.0945229530334473,0.0
2021-08-26,1.0894314050674438,1.096575379371643,1.0870510339736938,1.0893957614898682,1.0893957614898682,0.0
2021-08-29,1.0973455905914309,1.0989010334014893,1.088767170906067,1.0974539518356323,1.0974539518356323,0.0
2021-08-30,1.090381741523743,1.0974539518356323,1.0902390480041504,1.0902985334396362,1.0902985334396362,0.0
2021-08-31,1.092418551445007,1.0942115783691406,1.0883642435073853,1.0925379991531372,1.0925379991531372,0.0
2021-09-01,1.092382788658142,1.0942115783691406,1.0910003185272217,1.092279076576233,1.092279076576233,0.0
2021-09-02,1.0936132669448853,1.0972130298614502,1.092251539230347,1.0935057401657104,1.0935057401657104,0.0
2021-09-05,1.094332575798035,1.094570875167847,1.090798020362854,1.0942834615707395,1.0942834615707395,0.0
2021-09-06,1.093135118484497,1.09505033493042,1.0883169174194336,1.0930395126342771,1.0930395126342771,0.0
2021-09-07,1.0875948667526243,1.0890161991119385,1.0829542875289917,1.0876067876815796,1.0876067876815796,0.0
2021-09-08,1.0849517583847046,1.090869426727295,1.0842459201812744,1.084786891937256,1.084786891937256,0.0
2021-09-09,1.0911074876785278,1.0930156707763672,1.0889450311660769,1.0910955667495728,1.0910955667495728,0.0
2021-09-12,1.089158535003662,1.0893245935440063,1.0822277069091797,1.089158535003662,1.089158535003662,0.0
2021-09-13,1.0843281745910645,1.088992476463318,1.083728909492493,1.0845986604690552,1.0845986604690552,0.0
2021-09-14,1.0868501663208008,1.0914647579193115,1.0864605903625488,1.0868619680404663,1.0868619680404663,0.0
2021-09-15,1.087228298187256,1.087902545928955,1.0787835121154783,1.0872992277145386,1.0872992277145386,0.0
2021-09-16,1.078283429145813,1.0801469087600708,1.073318362236023,1.0783299207687378,1.0783299207687378,0.0
2021-09-19,1.0730764865875244,1.078515887260437,1.0715816020965576,1.0729153156280518,1.0729153156280518,0.0
2021-09-20,1.0780508518218994,1.0841283798217771,1.077296018600464,1.0779695510864258,1.0779695510864258,0.0
2021-09-21,1.0828369855880735,1.0851871967315674,1.08125638961792,1.0828369855880735,1.0828369855880735,0.0
2021-09-22,1.0797970294952393,1.084728121757507,1.0784345865249634,1.079563856124878,1.079563856124878,0.0
2021-09-23,1.0817828178405762,1.0845986604690552,1.07991361618042,1.0816657543182373,1.0816657543182373,0.0
2021-09-26,1.0817828178405762,1.081841230392456,1.0764957666397097,1.0817008018493652,1.0817008018493652,0.0
2021-09-27,1.080263614654541,1.0806137323379517,1.0751993656158447,1.0803930759429932,1.0803930759429932,0.0
2021-09-28,1.0763335227966309,1.077818512916565,1.0708816051483154,1.07624089717865,1.07624089717865,0.0
2021-09-29,1.070343017578125,1.0728577375411987,1.0674409866333008,1.0703773498535156,1.0703773498535156,0.0
2021-09-30,1.0726161003112793,1.0773075819015503,1.0710766315460205,1.0724090337753296,1.0724090337753296,0.0
2021-10-03,1.0758472681045532,1.0833531618118286,1.0741831064224243,1.0757662057876587,1.0757662057876587,0.0
2021-10-04,1.0812681913375854,1.0816657543182373,1.0768088102340698,1.0811277627944946,1.0811277627944946,0.0
2021-10-05,1.0769015550613403,1.078399658203125,1.07449471950531,1.0771219730377195,1.0771219730377195,0.0
2021-10-06,1.077888250350952,1.080964207649231,1.0771567821502686,1.077934741973877,1.077934741973877,0.0
2021-10-07,1.0769479274749756,1.0799602270126345,1.0746794939041138,1.0771219730377195,1.0771219730377195,0.0
2021-10-10,1.0777952671051023,1.0813149213790894,1.0767855644226074,1.0777604579925537,1.0777604579925537,0.0
2021-10-11,1.0779578685760498,1.0803803205490112,1.074379324913025,1.0781090259552002,1.0781090259552002,0.0
2021-10-12,1.0746102333068848,1.0807305574417114,1.0744600296020508,1.074737310409546,1.074737310409546,0.0
2021-10-13,1.082473635673523,1.0876659154891968,1.0818296670913696,1.0824854373931885,1.0824854373931885,0.0
2021-10-14,1.0818530321121216,1.0841283798217771,1.0796687602996826,1.081817865371704,1.081817865371704,0.0
2021-10-17,1.0826963186264038,1.0838934183120728,1.0787136554718018,1.0828019380569458,1.0828019380569458,0.0
2021-10-18,1.0828253030776978,1.0889687538146973,1.0828253030776978,1.0830974578857422,1.0830974578857422,0.0
2021-10-19,1.0837758779525757,1.087748646736145,1.0808824300765991,1.0834236145019531,1.0834236145019531,0.0
2021-10-20,1.0882813930511477,1.09051251411438,1.0863189697265625,1.0883761644363403,1.0883761644363403,0.0
2021-10-21,1.0892534255981443,1.0927289724349976,1.088767170906067,1.0891940593719482,1.0891940593719482,0.0
2021-10-24,1.0911669731140137,1.0931984186172483,1.086980223655701,1.091044306755066,1.091044306755066,0.0
2021-10-25,1.087311029434204,1.0883761644363403,1.0841753482818604,1.08708655834198,1.08708655834198,0.0
2021-10-26,1.0872992277145386,1.0913456678390503,1.0865668058395386,1.0874292850494385,1.0874292850494385,0.0
2021-10-27,1.0891940593719482,1.0968520641326904,1.0876539945602417,1.0893245935440063,1.0893245935440063,0.0
2021-10-28,1.096864104270935,1.09863543510437,1.0898351669311523,1.097044587135315,1.097044587135315,0.0
2021-11-01,1.0917268991470337,1.098538875579834,1.090381741523743,1.0915361642837524,1.0915361642837524,0.0
2021-11-02,1.0998196601867676,1.100231051445007,1.0930156707763672,1.0996986627578735,1.0996986627578735,0.0
2021-11-03,1.093171000480652,1.098418354988098,1.0928363800048828,1.0933741331100464,1.0933741331100464,0.0
2021-11-04,1.0974297523498535,1.0976948738098145,1.0936132669448853,1.097321391105652,1.097321391105652,0.0
2021-11-05,1.0960105657577517,1.0964912176132202,1.090274691581726,1.0956742763519287,1.0956742763519287,0.0
2021-11-08,1.0965272188186646,1.0965933799743652,1.0923231840133667,1.0965272188186646,1.0965272188186646,0.0
2021-11-09,1.094894528388977,1.0972130298614502,1.0925737619400024,1.094954490661621,1.094954490661621,0.0
2021-11-10,1.0976948738098145,1.098149299621582,1.0907504558563232,1.098056435585022,1.098056435585022,0.0
2021-11-11,1.0892889499664309,1.089561939239502,1.0842106342315674,1.089538335800171,1.089538335800171,0.0
2021-11-12,1.0854227542877195,1.08695650100708,1.0827081203460691,1.08552885055542,1.08552885055542,0.0
2021-11-15,1.0856467485427856,1.0887316465377808,1.0841047763824463,1.0856584310531616,1.0856584310531616,0.0
2021-11-16,1.0807422399520874,1.0828369855880735,1.0755001306533811,1.0806721448898315,1.0806721448898315,0.0
2021-11-17,1.0746910572052002,1.0772379636764526,1.0719722509384155,1.0749105215072632,1.0749105215072632,0.0
2021-11-18,1.076855182647705,1.0805437564849854,1.0762988328933716,1.076971173286438,1.076971173286438,0.0
2021-11-19,1.0803803205490112,1.0810459852218628,1.076692819595337,1.0803803205490112,1.0803803205490112,0.0
2021-11-22,1.0760787725448608,1.079214334487915,1.073306918144226,1.0760787725448608,1.0760787725448608,0.0
2021-11-23,1.0723860263824463,1.0750954151153564,1.0704690217971802,1.0726161003112793,1.0726161003112793,0.0
2021-11-24,1.0712946653366089,1.072041153907776,1.0670422315597534,1.0713634490966797,1.0713634490966797,0.0
2021-11-25,1.0706064701080322,1.0726161003112793,1.0685244798660278,1.070893168449402,1.070893168449402,0.0
2021-11-26,1.069064736366272,1.0849541425704956,1.0690613985061646,1.069198489189148,1.069198489189148,0.0
2021-11-29,1.0817008018493652,1.0828956365585327,1.0786322355270386,1.0818763971328735,1.0818763971328735,0.0
2021-11-30,1.0836349725723269,1.0920010805130005,1.0799835920333862,1.083576202392578,1.083576202392578,0.0
2021-12-01,1.087559461593628,1.0906314849853516,1.084975242614746,1.0875475406646729,1.0875475406646729,0.0
2021-12-02,1.0866022109985352,1.089680790901184,1.0845516920089722,1.0862481594085691,1.0862481594085691,0.0
2021-12-03,1.08708655834198,1.090453028678894,1.084975242614746,1.0871928930282593,1.0871928930282593,0.0
2021-12-06,1.0886249542236328,1.0887197256088257,1.0797736644744873,1.0887434482574463,1.0887434482574463,0.0
2021-12-07,1.0806137323379517,1.083329677581787,1.0784229040145874,1.0804970264434814,1.0804970264434814,0.0
2021-12-08,1.0817126035690308,1.085281491279602,1.0808123350143433,1.0817828178405762,1.0817828178405762,0.0
2021-12-09,1.0866730213165283,1.0871928930282593,1.0795055627822876,1.08695650100708,1.08695650100708,0.0
2021-12-10,1.0825791358947754,1.0871455669403076,1.0807188749313354,1.0824971199035645,1.0824971199035645,0.0
2021-12-13,1.0854934453964231,1.0857763290405271,1.0803686380386353,1.0856938362121582,1.0856938362121582,0.0
2021-12-14,1.0841165781021118,1.0886130332946775,1.081934928894043,1.0841518640518188,1.0841518640518188,0.0
2021-12-15,1.0820754766464231,1.0831888914108276,1.0787835121154783,1.0822510719299316,1.0822510719299316,0.0
2021-12-16,1.0817008018493652,1.0871219635009766,1.0804152488708496,1.0817359685897827,1.0817359685897827,0.0
2021-12-17,1.0881510972976685,1.0901559591293335,1.0834001302719116,1.0883287191390991,1.0883287191390991,0.0
2021-12-20,1.0829660892486572,1.087902545928955,1.0810810327529907,1.0830832719802856,1.0830832719802856,0.0
2021-12-21,1.0849517583847046,1.0876659154891968,1.080952525138855,1.0849281549453735,1.0849281549453735,0.0
2021-12-22,1.083282709121704,1.0874292850494385,1.0808357000350952,1.0834001302719116,1.0834001302719116,0.0
2021-12-23,1.0876659154891968,1.0893245935440063,1.084810495376587,1.0876185894012451,1.0876185894012451,0.0
