date,open,high,low,close,adj_close,volume
2019-01-01,1.0167664289474487,1.0192641019821167,1.0165700912475586,1.0167664289474487,1.0167664289474487,0
2019-01-02,1.0185374021530151,1.0210332870483398,1.0108667612075806,1.0183299779891968,1.0183299779891968,0
2019-01-03,1.0109587907791138,1.0157440900802612,1.0103356838226318,1.0114291906356812,1.0114291906356812,0
2019-01-04,1.012904405593872,1.0150223970413208,1.0094077587127686,1.0130685567855835,1.0130685567855835,0
2019-01-07,1.0144354104995728,1.0215548276901245,1.0144354104995728,1.0144457817077637,1.0144457817077637,0
2019-01-08,1.0211479663848877,1.0216591358184814,1.016952633857727,1.021346092224121,1.021346092224121,0
2019-01-09,1.0196901559829712,1.0272530317306519,1.0186411142349243,1.0196070671081543,1.0196070671081543,0
2019-01-10,1.0279605388641357,1.0292301177978516,1.0180292129516602,1.0267467498779297,1.0267467498779297,0
2019-01-11,1.0164873600006104,1.018952488899231,1.0147751569747925,1.0162498950958252,1.0162498950958252,0
2019-01-14,1.0165390968322754,1.0202000141143799,1.015857458114624,1.0165700912475586,1.0165700912475586,0
2019-01-15,1.0193679332733154,1.020512342453003,1.0112450122833252,1.0193471908569336,1.0193471908569336,0
2019-01-16,1.0128017663955688,1.0130685567855835,1.009254813194275,1.0126889944076538,1.0126889944076538,0
2019-01-17,1.0102030038833618,1.0104072093963623,1.0047121047973633,1.0100908279418945,1.0100908279418945,0
2019-01-18,1.0061577558517456,1.0071507692337036,1.0041874647140503,1.0063399076461792,1.0063399076461792,0
2019-01-21,1.0046314001083374,1.0054292678833008,1.0013418197631836,1.0046615600585938,1.0046615600585938,0
2019-01-22,1.0027072429656982,1.0040160417556763,1.0014722347259521,1.0027072429656982,1.0027072429656982,0
2019-01-23,1.0028983354568481,1.0056315660476685,1.001081109046936,1.0030090808868408,1.0030090808868408,0
2019-01-24,1.0056214332580566,1.0066438913345337,1.003451943397522,1.0054596662521362,1.0054596662521362,0
2019-01-25,1.0043185949325562,1.0076074600219727,1.0026670694351196,1.0044194459915161,1.0044194459915161,0
2019-01-28,1.0074957609176636,1.0096930265426636,1.0068060159683228,1.0076582431793213,1.0076582431793213,0
2019-01-29,1.008471131324768,1.0092854499816895,1.004772663116455,1.008471131324768,1.008471131324768,0
2019-01-30,1.0053685903549194,1.0057326555252075,1.0005803108215332,1.0055304765701294,1.0055304765701294,0
2019-01-31,1.00640070438385,1.0092854499816895,1.0049039125442505,1.0065425634384155,1.0065425634384155,0
2019-02-01,1.0062386989593506,1.007820725440979,1.00383460521698,1.0063399076461792,1.0063399076461792,0
2019-02-04,1.0044900178909302,1.0051867961883545,1.0006403923034668,1.004550576210022,1.004550576210022,0
2019-02-05,1.0020943880081177,1.0024057626724243,0.9980837106704712,1.0022048950195312,1.0022048950195312,0
2019-02-06,1.0001599788665771,1.0013618469238281,0.998502254486084,1.000290036201477,1.000290036201477,0
2019-02-07,0.9977152347564697,0.9998999834060669,0.9971680045127869,0.9979044198989868,0.9979044198989868,0
2019-02-08,0.9976156949996948,1.0005003213882446,0.997287392616272,0.9975957274436951,0.9975957274436951,0
2019-02-11,1.0006604194641113,1.0009007453918457,0.9947081804275513,1.0007104873657227,1.0007104873657227,0
2019-02-12,0.9961150884628296,0.9963136315345764,0.9909821152687073,0.9961150884628296,0.9961150884628296,0
2019-02-13,0.9939369559288025,0.9956192374229431,0.9920733571052551,0.9939271807670593,0.9939271807670593,0
2019-02-14,0.991276741027832,0.9947279095649719,0.9904324412345886,0.9913750290870667,0.9913750290870667,0
2019-02-15,0.9951239228248596,0.995322048664093,0.9912079572677612,0.9950743317604065,0.9950743317604065,0
2019-02-18,0.9957184195518494,0.9979044198989868,0.9951832890510559,0.9955201148986816,0.9955201148986816,0
2019-02-19,0.9956192374229431,0.9994003772735596,0.994045615196228,0.9955499172210693,0.9955499172210693,0
2019-02-20,0.9986119270324707,1.001502275466919,0.997994065284729,0.9987216591835022,0.9987216591835022,0
2019-02-21,0.9997300505638123,1.0007004737854004,0.9977849125862122,1.0,1.0,0
2019-02-22,0.9991507530212402,1.0011012554168701,0.9977948665618896,0.999140739440918,0.999140739440918,0
2019-02-25,1.000100016593933,1.0017129182815552,0.999140739440918,1.0003000497817993,1.0003000497817993,0
2019-02-26,0.999760091304779,1.0007004737854004,0.9982032775878906,0.9999099969863892,0.9999099969863892,0
2019-02-27,1.0001800060272217,1.0039153099060059,0.9989810585975647,1.000290036201477,1.000290036201477,0
2019-02-28,0.9995002746582031,1.0074551105499268,0.9991207718849182,0.9995002746582031,0.9995002746582031,0
2019-03-01,1.00290846824646,1.0036935806274414,0.9992105960845947,1.0027475357055664,1.0027475357055664,0
2019-03-04,1.0016026496887207,1.0016026496887207,0.9980936646461487,1.001702904701233,1.001702904701233,0
2019-03-05,1.0009409189224243,1.001301646232605,0.995322048664093,1.0014019012451172,1.0014019012451172,0
2019-03-06,0.9956192374229431,0.9968897700309753,0.9944707155227661,0.9956192374229431,0.9956192374229431,0
2019-03-07,0.9959167838096619,0.996512234210968,0.9893937110900879,0.9959167838096619,0.9959167838096619,0
2019-03-08,0.9892076849937439,0.9930585622787476,0.9883962869644165,0.9894132614135742,0.9894132614135742,0
2019-03-11,0.991876482963562,0.9929894208908081,0.9890903830528259,0.9922603964805603,0.9922603964805603,0
2019-03-12,0.9898638129234314,0.9938382506370544,0.9889729619026184,0.9898638129234314,0.9898638129234314,0
2019-03-13,0.9925557971000671,0.9954904913902283,0.991719126701355,0.9926543235778809,0.9926543235778809,0
2019-03-14,0.9969692826271057,0.9971083998680115,0.9949852228164673,0.9967207312583923,0.9967207312583923,0
2019-03-15,0.9964724779129028,0.9988313317298889,0.9948961138725281,0.9965618252754211,0.9965618252754211,0
2019-03-18,0.9979044198989868,1.0005003213882446,0.9976056814193726,0.9976056814193726,0.9976056814193726,0
2019-03-19,0.9990009665489197,1.0016125440597534,0.9987117052078247,0.9990009665489197,0.9990009665489197,0
2019-03-20,1.0010911226272583,1.0034116506576538,0.9991008043289185,1.0014019012451172,1.0014019012451172,0
2019-03-21,1.0092854499816895,1.009795069694519,1.0057427883148193,1.0090817213058472,1.0090817213058472,0
2019-03-22,1.0081254243850708,1.0086746215820312,1.0030392408370972,1.0081660747528076,1.0081660747528076,0
2019-03-25,1.0062386989593506,1.0086746215820312,1.0051159858703613,1.0060462951660156,1.0060462951660156,0
2019-03-26,1.00770902633667,1.008471131324768,1.0050150156021118,1.0077495574951172,1.0077495574951172,0
2019-03-27,1.0062285661697388,1.0090919733047485,1.0034921169281006,1.0064412355422974,1.0064412355422974,0
2019-03-28,1.0052776336669922,1.0059350728988647,1.0028681755065918,1.0053281784057617,1.0053281784057617,0
2019-03-29,1.0050857067108154,1.0057326555252075,1.002677083015442,1.0051968097686768,1.0051968097686768,0
2019-03-31,1.0051261186599731,1.00684654712677,1.0011913776397705,1.0050251483917236,1.0050251483917236,0
2019-04-01,1.001001000404358,1.0018032789230347,1.0000500679016113,1.000800609588623,1.000800609588623,0
2019-04-02,1.0019036531448364,1.0048232078552246,1.0013116598129272,1.0018433332443237,1.0018433332443237,0
2019-04-03,1.0027475357055664,1.00290846824646,0.9997400641441345,1.00271737575531,1.00271737575531,0
2019-04-04,1.0002000331878662,1.0008206367492676,0.998891294002533,1.0000799894332886,1.0000799894332886,0
2019-04-07,0.9999599456787109,1.0024057626724243,0.99972003698349,1.000100016593933,1.000100016593933,0
2019-04-08,1.0008306503295898,1.0020040273666382,0.9992006421089172,1.000890851020813,1.000890851020813,0
2019-04-09,1.000230073928833,1.0006003379821777,0.9968101382255554,1.0003501176834106,1.0003501176834106,0
2019-04-10,0.9976754784584045,0.9992006421089172,0.9954309463500977,0.9977948665618896,0.9977948665618896,0
2019-04-11,0.9970884919166565,1.0005003213882446,0.9967108964920044,0.997267484664917,0.997267484664917,0
2019-04-14,0.9975759387016296,0.999300479888916,0.9960953593254089,0.9976056814193726,0.9976056814193726,0
2019-04-15,0.9963136315345764,0.9968101382255554,0.9931176900863647,0.9963434338569641,0.9963434338569641,0
2019-04-16,0.9922899603843689,0.9933445453643799,0.9901774525642395,0.9925557971000671,0.9925557971000671,0
2019-04-17,0.989471971988678,0.9908838868141174,0.9847366213798523,0.9897069931030273,0.9897069931030273,0
2019-04-18,0.9853090643882751,0.9872642755508423,0.9849985241889954,0.9853770136833191,0.9853770136833191,0
2019-04-21,0.9859015941619873,0.9859988689422607,0.9843197464942932,0.9858141541481018,0.9858141541481018,0
2019-04-22,0.9848142266273499,0.9849305152893066,0.9776222705841064,0.9849305152893066,0.9849305152893066,0
2019-04-23,0.9802191853523254,0.9832648634910583,0.9794511198997498,0.9802480340003967,0.9802480340003967,0
2019-04-24,0.9801038503646851,0.9810654520988464,0.9777560234069824,0.9801038503646851,0.9801038503646851,0
2019-04-25,0.980680525302887,0.9819324612617493,0.977861225605011,0.9804883003234863,0.9804883003234863,0
2019-04-28,0.9810172915458679,0.9820288419723511,0.9789621233940125,0.981046199798584,0.981046199798584,0
2019-04-29,0.9808633327484131,0.9830908179283142,0.9802095890045166,0.9810654520988464,0.9810654520988464,0
2019-04-30,0.9811713695526123,0.9866798520088196,0.9806421399116516,0.9813446998596191,0.9813446998596191,0
2019-05-01,0.9828492999076843,0.9832842350006104,0.9801326990127563,0.9828975796699524,0.9828975796699524,0
2019-05-02,0.980901837348938,0.9836710691452026,0.9792688488960266,0.9810172915458679,0.9810172915458679,0
2019-05-05,0.9839032888412476,0.9853187799453735,0.9807575941085815,0.9837484359741211,0.9837484359741211,0
