company,fiscal_year,fiscal_year_end,currency,unit,nike_brand_wholesale,nike_brand_direct,nike_brand_total,direct_share_of_wholesale_plus_direct_pct,nike_inc_gross_margin_pct,source_url,wholesale_md_line,direct_md_line,gross_margin_md_line,global_brand_divisions,direct_share_recalculated,wholesale_yoy_growth,direct_yoy_growth,wholesale_index_2019,direct_index_2019,gross_margin_change_pp
Nike,2019,2019-05-31,USD,millions,25423.0,11753.0,37218.0,31.61,44.7,https://www.sec.gov/Archives/edgar/data/320187/000032018720000047/nke-531202010k.htm,901,902,718,42.0,31.614482461803313,,,100.0,100.0,
Nike,2020,2020-05-31,USD,millions,23156.0,12382.0,35568.0,34.84,43.4,https://www.sec.gov/Archives/edgar/data/320187/000032018720000047/nke-531202010k.htm,901,902,718,30.0,34.8415780291519,-0.08917122290839008,0.053518250659406075,91.082877709161,105.35182506594062,-1.3000000000000043
Nike,2021,2021-05-31,USD,millions,25898.0,16370.0,42293.0,38.73,44.8,https://www.sec.gov/Archives/edgar/data/320187/000032018723000039/nke-20230531.htm,903,904,870,25.0,38.7290621746948,0.1184142338918639,0.3220804393474399,101.86838689375762,139.28358716923339,1.3999999999999986
Nike,2022,2022-05-31,USD,millions,25608.0,18726.0,44436.0,42.24,46.0,https://www.sec.gov/Archives/edgar/data/320187/000032018723000039/nke-20230531.htm,903,904,870,102.0,42.238462579510085,-0.011197775890030126,0.14392180818570566,100.72768752704245,159.3295328852208,1.2000000000000028
Nike,2023,2023-05-31,USD,millions,27397.0,21308.0,48763.0,43.75,43.5,https://www.sec.gov/Archives/edgar/data/320187/000032018723000039/nke-20230531.htm,903,904,870,58.0,43.74910173493481,0.06986098094345516,0.13788315710776455,107.76462258584746,181.29839189994044,-2.5
Nike,2024,2024-05-31,USD,millions,27758.0,21519.0,49322.0,43.67,44.6,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm,899,900,868,45.0,43.66946039734562,0.013176625177939272,0.009902384081096338,109.18459662510325,183.09367820981876,1.1000000000000014
Nike,2025,2025-05-31,USD,millions,25883.0,18783.0,44714.0,42.05,42.7,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm,899,900,868,48.0,42.05212018089822,-0.06754809424310104,-0.12714345462149723,101.80938520237581,159.81451544286566,-1.8999999999999986
Nike,2026,2026-05-31,USD,millions,27453.0,17720.0,45222.0,39.23,42.9,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm,899,900,868,49.0,39.226971863723904,0.06065757446972908,-0.05659372837139964,107.98489556700625,150.77001616608524,0.19999999999999574
