wacc,terminal_growth,terminal_roic,pv_terminal,pv_explicit,enterprise_value,terminal_share_of_ev,cash_added,debt_subtracted,equity_value,shares,fundamental_value_per_share,upside_vs_close
0.08782323000429983,0.015,0.1,25409379478.710068,10306917353.693388,35716296832.40346,0.7114225642692474,9027000000.0,6800000000.0,37943296832.40346,1483000000.0,25.58550022414259,-0.29360849740081196
0.0876288340387869,0.02,0.12,42199703930.919044,14963471471.121319,57163175402.04036,0.7382323258657318,9027000000.0,6800000000.0,59390175402.04036,1483000000.0,40.04731989348642,0.10566868839001708
0.08752320829040958,0.025,0.14,57738105690.654655,18298610106.796097,76036715797.45074,0.7593450754035647,9027000000.0,6800000000.0,78263715797.45074,1483000000.0,52.773914900506234,0.45703795970475536
